"YEAR","STATEFIP","st_percent_female_employed","st_percent_male_employed","st_sex_ratio_in_percent_employed","st_percent_female_in_labor_force","st_percent_male_in_labor_force","st_sex_ratio_in_percent_in_labor_force","st_percent_female_above_poverty_line","st_percent_male_above_poverty_line","st_sex_ratio_in_percent_above_poverty_line","st_percent_female_yes_high_school_diploma","st_percent_male_yes_high_school_diploma","st_sex_ratio_in_percent_yes_high_school_diploma","st_percent_female_yes_bachelors","st_percent_male_yes_bachelors","st_sex_ratio_in_percent_yes_bachelors","st_percent_white_childapl","st_percent_nonwhite_childapl","st_race_ratio_in_percent_childapl","st_percent_white_yes_high_school_diploma","st_percent_nonwhite_yes_high_school_diploma","st_race_ratio_in_percent_yes_high_school_diploma","st_median_white_household_income","st_median_nonwhite_household_income","st_race_ratio_in_household_income","st_percent_white_home","st_percent_nonwhite_home","st_race_ratio_home","st_percent_white_in_labor_force","st_percent_nonwhite_in_labor_force","st_race_ratio_in_percent_in_labor_force","st_percent_white_above_poverty_line","st_percent_nonwhite_above_poverty_line","st_race_ratio_in_percent_above_poverty_line","st_percent_male_occw","st_percent_female_occw","st_sex_ratio_in_percent_occw","st_percent_male_occp","st_percent_female_occp","st_sex_ratio_in_percent_occp","st_percent_male_occb","st_percent_female_occb","st_sex_ratio_in_percent_occb","st_percent_nonwhite_vote","st_percent_white_vote","st_race_ratio_in_percent_vote","st_percent_female_yes_literate","st_percent_male_yes_literate","st_sex_ratio_in_percent_yes_literate","st_percent_nonwhite_yes_literate","st_percent_white_yes_literate","st_race_ratio_in_percent_yes_literate","state_name","st_white_e0","st_nonwhite_e0","st_race_ratio_in_e0","st_white_e1","st_nonwhite_e1","st_race_ratio_in_e1","st_whitemale_e0","st_nonwhitemale_e0","st_race_ratio_within_males_in_e0","st_whitemale_e1","st_nonwhitemale_e1","st_race_ratio_within_males_in_e1","st_whitefemale_e0","st_nonwhitefemale_e0","st_race_ratio_within_females_in_e0","st_whitefemale_e1","st_nonwhitefemale_e1","st_race_ratio_within_females_in_e1","st_percent_white_occp","st_percent_nonwhite_occp","st_race_ratio_in_percent_occp","st_percent_white_occb","st_percent_nonwhite_occb","st_race_ratio_in_percent_occb","st_percent_white_occw","st_percent_nonwhite_occw","st_race_ratio_in_percent_occw","st_percent_white_employed","st_percent_nonwhite_employed","st_race_ratio_in_percent_employed"
1997,4,0.939,0.963,1.025,0.529,0.695,1.313,0.779,0.811,1.041,0.766,0.745,0.971,0.149,0.17,1.137,NA,NA,NA,0.863,0.54,1.596,43700,24548,1.78,0.684,0.579,1.182,0.612,0.605,1.011,0.888,0.645,1.377,0.367,0.446,0.824,0.182,0.47,0.387,0.451,0.084,5.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,0.362,0.795,0.221,0.416,0.532,0.491,0.222,2.209,0.962915539741516,0.932998716831207,1.03206527233124
1997,5,0.952,0.928,0.975,0.592,0.676,1.143,0.804,0.852,1.06,0.726,0.714,0.984,0.12,0.131,1.093,NA,NA,NA,0.752,0.577,1.302,34472,19000,1.814,0.752,0.456,1.648,0.632,0.635,0.996,0.887,0.587,1.509,0.305,0.323,0.943,0.163,0.471,0.347,0.532,0.206,2.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.452,0.619,0.359,0.454,0.79,0.362,0.094,3.832,0.958052575588226,0.859802603721619,1.1142703294754
1997,6,0.935,0.928,0.992,0.554,0.745,1.345,0.824,0.837,1.016,0.751,0.753,1.003,0.217,0.254,1.172,NA,NA,NA,0.872,0.606,1.44,52000,33900,1.534,0.665,0.467,1.424,0.644,0.656,0.981,0.906,0.749,1.21,0.434,0.46,0.945,0.19,0.433,0.439,0.376,0.107,3.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256,0.338,0.757,0.183,0.354,0.518,0.561,0.308,1.82,0.948520839214325,0.910765647888184,1.04145431518555
1997,8,0.968,0.956,0.988,0.668,0.777,1.164,0.885,0.902,1.02,0.819,0.808,0.986,0.225,0.257,1.144,NA,NA,NA,0.865,0.62,1.395,52338,37829,1.384,0.738,0.48,1.539,0.725,0.709,1.022,0.919,0.81,1.135,0.447,0.452,0.988,0.204,0.474,0.43,0.349,0.073,4.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311,0.41,0.758,0.194,0.324,0.597,0.496,0.265,1.867,0.967060565948486,0.942132234573364,1.02645945549011
1997,9,0.972,0.913,0.94,0.624,0.703,1.126,0.882,0.883,1.001,0.809,0.774,0.957,0.234,0.285,1.218,NA,NA,NA,0.835,0.6,1.391,59016,24967,2.364,0.814,0.356,2.287,0.667,0.635,1.052,0.947,0.633,1.497,0.465,0.487,0.956,0.179,0.443,0.404,0.356,0.07,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,0.409,0.705,0.197,0.304,0.647,0.515,0.287,1.794,0.953309535980225,0.893687784671783,1.0667142868042
1997,10,0.957,0.93,0.972,0.606,0.724,1.195,0.903,0.926,1.026,0.806,0.764,0.948,0.221,0.24,1.087,NA,NA,NA,0.793,0.77,1.03,50660,37890,1.337,0.801,0.552,1.453,0.648,0.694,0.933,0.94,0.857,1.097,0.395,0.425,0.93,0.218,0.479,0.455,0.387,0.096,4.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317,0.401,0.791,0.203,0.346,0.587,0.48,0.254,1.894,0.966423511505127,0.891762316226959,1.08372318744659
1997,11,0.916,0.91,0.994,0.574,0.687,1.196,0.741,0.778,1.051,0.768,0.767,0.999,0.321,0.336,1.049,NA,NA,NA,0.952,0.698,1.365,67561,27320,2.473,0.502,0.49,1.025,0.794,0.562,1.414,0.944,0.7,1.348,0.521,0.538,0.969,0.269,0.428,0.629,0.209,0.034,6.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,"District of Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157,0.45,0.35,0.013,0.176,0.075,0.829,0.374,2.218,0.965857148170471,0.88510936498642,1.09122920036316
1997,12,0.946,0.95,1.004,0.541,0.681,1.258,0.837,0.88,1.052,0.784,0.762,0.972,0.168,0.22,1.31,NA,NA,NA,0.826,0.644,1.282,40000,27005,1.481,0.752,0.503,1.493,0.586,0.661,0.887,0.912,0.741,1.231,0.409,0.428,0.956,0.18,0.494,0.365,0.41,0.078,5.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,0.402,0.725,0.232,0.308,0.754,0.477,0.291,1.641,0.957660913467407,0.927439630031586,1.03258574008942
1997,13,0.954,0.938,0.984,0.591,0.753,1.274,0.821,0.883,1.075,0.752,0.718,0.955,0.191,0.184,0.96,NA,NA,NA,0.784,0.648,1.21,47020,26146,1.798,0.827,0.576,1.435,0.673,0.662,1.017,0.925,0.728,1.27,0.409,0.413,0.991,0.127,0.443,0.286,0.464,0.144,3.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.345,0.667,0.271,0.406,0.666,0.499,0.248,2.009,0.973220765590668,0.89634907245636,1.08576083183289
1997,15,0.947,0.902,0.953,0.644,0.701,1.089,0.874,0.884,1.012,0.797,0.81,1.016,0.196,0.187,0.955,NA,NA,NA,0.884,0.77,1.148,46028,50600,0.91,0.405,0.57,0.71,0.675,0.67,1.007,0.86,0.886,0.971,0.355,0.42,0.845,0.27,0.52,0.519,0.375,0.06,6.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,0.437,0.676,0.167,0.238,0.705,0.537,0.326,1.65,0.913468897342682,0.934294700622559,0.977709591388702
1997,16,0.93,0.923,0.992,0.634,0.751,1.185,0.868,0.895,1.031,0.8,0.782,0.978,0.143,0.178,1.245,NA,NA,NA,0.818,0.521,1.568,39500,33042,1.195,0.775,0.511,1.517,0.689,0.711,0.97,0.901,0.705,1.279,0.372,0.357,1.041,0.119,0.498,0.239,0.509,0.145,3.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296,0.308,0.96,0.324,0.481,0.673,0.38,0.211,1.803,0.926141381263733,0.928340315818787,0.997631311416626
1997,17,0.953,0.94,0.986,0.608,0.75,1.233,0.861,0.899,1.045,0.796,0.779,0.979,0.198,0.237,1.202,NA,NA,NA,0.827,0.671,1.233,51334,32863,1.562,0.802,0.484,1.657,0.683,0.653,1.047,0.936,0.732,1.279,0.426,0.453,0.94,0.167,0.443,0.378,0.406,0.104,3.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,0.366,0.751,0.243,0.33,0.735,0.482,0.304,1.588,0.95731645822525,0.911459445953369,1.05031168460846
1997,18,0.945,0.965,1.021,0.607,0.768,1.265,0.912,0.938,1.028,0.767,0.795,1.037,0.141,0.148,1.051,NA,NA,NA,0.785,0.734,1.069,43000,37000,1.162,0.803,0.66,1.216,0.682,0.698,0.977,0.93,0.872,1.066,0.37,0.387,0.958,0.119,0.449,0.265,0.511,0.165,3.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277,0.234,1.186,0.344,0.397,0.868,0.379,0.37,1.024,0.960252106189728,0.91379189491272,1.05084335803986
1997,19,0.972,0.967,0.996,0.683,0.794,1.162,0.886,0.922,1.04,0.807,0.803,0.995,0.167,0.213,1.271,NA,NA,NA,0.819,0.542,1.51,41390,29460,1.405,0.778,0.519,1.499,0.732,0.799,0.917,0.913,0.761,1.201,0.365,0.418,0.873,0.154,0.481,0.32,0.481,0.102,4.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314,0.282,1.113,0.288,0.464,0.621,0.398,0.255,1.565,0.974457383155823,0.883079707622528,1.10347616672516
1997,20,0.948,0.971,1.024,0.618,0.749,1.212,0.877,0.9,1.026,0.808,0.824,1.019,0.223,0.237,1.064,NA,NA,NA,0.826,0.748,1.104,44950,26626,1.688,0.724,0.423,1.712,0.685,0.651,1.052,0.91,0.751,1.211,0.425,0.42,1.011,0.175,0.487,0.359,0.4,0.092,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,0.453,0.677,0.261,0.193,1.349,0.432,0.354,1.223,0.961994409561157,0.950703203678131,1.01187670230865
1997,21,0.936,0.947,1.012,0.562,0.68,1.211,0.808,0.855,1.058,0.711,0.706,0.992,0.137,0.158,1.157,NA,NA,NA,0.705,0.758,0.93,40399,29610,1.364,0.773,0.498,1.552,0.615,0.65,0.947,0.847,0.657,1.288,0.383,0.387,0.988,0.113,0.512,0.222,0.504,0.101,4.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,0.445,0.658,0.313,0.277,1.131,0.394,0.278,1.416,0.943316638469696,0.923318803310394,1.02165865898132
1997,22,0.927,0.937,1.011,0.575,0.681,1.184,0.753,0.841,1.117,0.711,0.691,0.972,0.14,0.16,1.143,NA,NA,NA,0.748,0.604,1.238,40110,19500,2.057,0.777,0.524,1.481,0.649,0.579,1.121,0.906,0.601,1.508,0.38,0.37,1.027,0.136,0.527,0.258,0.484,0.102,4.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.43,0.652,0.278,0.353,0.787,0.442,0.217,2.037,0.959305167198181,0.87188720703125,1.10026288032532
1997,23,0.951,0.927,0.974,0.647,0.726,1.122,0.871,0.906,1.04,0.824,0.793,0.963,0.166,0.186,1.12,NA,NA,NA,0.809,0.786,1.029,38617,36012,1.072,0.779,0.927,0.841,0.686,0.695,0.987,0.889,0.783,1.136,0.373,0.372,1.004,0.153,0.513,0.299,0.474,0.116,4.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,0.363,0.894,0.303,0.277,1.093,0.373,0.36,1.036,0.939058125019073,0.892033100128174,1.05271673202515
1997,24,0.944,0.933,0.988,0.647,0.745,1.15,0.897,0.898,1.002,0.81,0.803,0.992,0.261,0.283,1.084,NA,NA,NA,0.829,0.757,1.095,56590,40400,1.401,0.774,0.59,1.312,0.689,0.705,0.978,0.94,0.811,1.159,0.508,0.486,1.046,0.172,0.452,0.381,0.32,0.062,5.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272,0.388,0.7,0.167,0.249,0.671,0.561,0.363,1.547,0.958690106868744,0.897517561912537,1.0681574344635
1997,25,0.962,0.939,0.976,0.62,0.731,1.179,0.89,0.907,1.019,0.822,0.807,0.982,0.286,0.307,1.075,NA,NA,NA,0.836,0.633,1.322,54300,25140,2.16,0.715,0.325,2.2,0.691,0.534,1.294,0.929,0.701,1.326,0.453,0.478,0.947,0.172,0.441,0.39,0.375,0.08,4.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,0.355,0.826,0.223,0.394,0.565,0.485,0.252,1.926,0.958183884620667,0.860871255397797,1.11303973197937
1997,26,0.957,0.946,0.989,0.584,0.73,1.249,0.861,0.917,1.064,0.815,0.793,0.974,0.163,0.194,1.188,NA,NA,NA,0.822,0.714,1.151,49550,30380,1.631,0.82,0.56,1.464,0.661,0.62,1.066,0.911,0.781,1.166,0.401,0.416,0.964,0.137,0.443,0.309,0.462,0.141,3.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,0.364,0.729,0.31,0.321,0.965,0.425,0.315,1.348,0.95900285243988,0.910399913787842,1.05338633060455
1997,27,0.981,0.959,0.977,0.664,0.79,1.191,0.9,0.905,1.006,0.835,0.796,0.954,0.22,0.263,1.194,NA,NA,NA,0.824,0.723,1.141,49808,27458,1.814,0.826,0.436,1.895,0.728,0.706,1.031,0.919,0.751,1.224,0.417,0.452,0.922,0.159,0.451,0.352,0.424,0.097,4.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292,0.318,0.919,0.268,0.327,0.818,0.44,0.355,1.24,0.975656032562256,0.89560455083847,1.08938264846802
1997,28,0.918,0.955,1.041,0.553,0.67,1.213,0.771,0.821,1.065,0.727,0.712,0.978,0.157,0.184,1.175,NA,NA,NA,0.776,0.634,1.223,38000,18931,2.007,0.864,0.643,1.343,0.609,0.602,1.012,0.922,0.627,1.471,0.356,0.352,1.011,0.103,0.491,0.211,0.541,0.158,3.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,0.344,0.776,0.299,0.43,0.697,0.434,0.226,1.919,0.971102595329285,0.88376384973526,1.09882593154907
1997,29,0.977,0.929,0.95,0.613,0.725,1.183,0.89,0.921,1.035,0.763,0.742,0.972,0.189,0.212,1.123,NA,NA,NA,0.771,0.645,1.195,42650,35000,1.219,0.809,0.623,1.298,0.671,0.636,1.055,0.917,0.835,1.098,0.373,0.395,0.944,0.166,0.496,0.336,0.461,0.11,4.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.449,0.69,0.297,0.229,1.296,0.393,0.322,1.221,0.960538148880005,0.903349697589874,1.06330704689026
1997,30,0.952,0.903,0.948,0.623,0.708,1.136,0.812,0.848,1.044,0.806,0.827,1.026,0.204,0.217,1.064,NA,NA,NA,0.837,0.617,1.357,35370,16978,2.083,0.736,0.43,1.71,0.675,0.561,1.204,0.869,0.521,1.668,0.4,0.389,1.029,0.161,0.529,0.304,0.439,0.082,5.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,0.46,0.707,0.27,0.265,1.022,0.404,0.275,1.47,0.941470861434937,0.746382832527161,1.26137793064117
1997,31,0.962,0.966,1.004,0.634,0.775,1.223,0.861,0.936,1.088,0.804,0.798,0.993,0.17,0.205,1.205,NA,NA,NA,0.816,0.637,1.28,41052,31270,1.313,0.753,0.365,2.064,0.7,0.723,0.969,0.925,0.673,1.374,0.347,0.407,0.853,0.166,0.46,0.36,0.487,0.134,3.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebraska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306,0.271,1.131,0.313,0.416,0.754,0.38,0.314,1.213,0.971266150474548,0.894660830497742,1.0856249332428
1997,32,0.936,0.969,1.036,0.627,0.744,1.186,0.897,0.939,1.046,0.795,0.787,0.99,0.166,0.179,1.077,NA,NA,NA,0.845,0.608,1.39,45800,33500,1.367,0.671,0.457,1.469,0.677,0.714,0.949,0.928,0.89,1.042,0.367,0.383,0.959,0.269,0.537,0.501,0.364,0.08,4.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342,0.551,0.62,0.22,0.279,0.788,0.438,0.17,2.579,0.954825937747955,0.952453851699829,1.0024905204773
1997,33,0.984,0.972,0.988,0.625,0.741,1.185,0.926,0.945,1.02,0.824,0.77,0.934,0.234,0.225,0.963,NA,NA,NA,0.801,0.659,1.217,46500,48000,0.969,0.715,0.452,1.581,0.683,0.71,0.963,0.942,0.777,1.213,0.399,0.43,0.928,0.183,0.412,0.444,0.418,0.158,2.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283,0.373,0.758,0.308,0.127,2.425,0.409,0.5,0.819,0.976777672767639,1,0.976777672767639
1997,34,0.937,0.939,1.002,0.599,0.749,1.25,0.894,0.922,1.032,0.803,0.802,0.999,0.22,0.282,1.283,NA,NA,NA,0.843,0.703,1.198,61020,37700,1.619,0.769,0.44,1.749,0.669,0.676,0.989,0.949,0.815,1.164,0.455,0.433,1.051,0.207,0.48,0.432,0.338,0.088,3.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,0.404,0.759,0.203,0.263,0.77,0.491,0.333,1.474,0.947993397712708,0.913006007671356,1.03832113742828
1997,35,0.931,0.926,0.994,0.536,0.661,1.234,0.722,0.768,1.064,0.712,0.729,1.023,0.177,0.216,1.223,NA,NA,NA,0.855,0.582,1.471,35930,23145,1.552,0.735,0.696,1.056,0.621,0.572,1.086,0.847,0.654,1.295,0.388,0.427,0.907,0.199,0.501,0.398,0.413,0.072,5.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283,0.399,0.709,0.186,0.334,0.556,0.531,0.267,1.992,0.942037284374237,0.913089692592621,1.031702876091
1997,36,0.93,0.918,0.987,0.54,0.693,1.283,0.809,0.859,1.061,0.751,0.745,0.992,0.213,0.233,1.093,NA,NA,NA,0.827,0.593,1.395,49965,27035,1.848,0.712,0.255,2.795,0.631,0.576,1.096,0.911,0.693,1.314,0.419,0.433,0.968,0.237,0.477,0.498,0.344,0.09,3.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301,0.456,0.661,0.203,0.275,0.74,0.496,0.27,1.838,0.950272500514984,0.867446660995483,1.09548234939575
1997,37,0.977,0.959,0.981,0.623,0.765,1.228,0.859,0.897,1.044,0.768,0.722,0.94,0.191,0.208,1.088,NA,NA,NA,0.765,0.684,1.118,45200,31197,1.449,0.805,0.566,1.421,0.695,0.687,1.012,0.919,0.77,1.193,0.361,0.442,0.816,0.13,0.397,0.327,0.51,0.161,3.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221,0.353,0.625,0.319,0.432,0.738,0.46,0.214,2.145,0.977318465709686,0.940718054771423,1.03890693187714
1997,38,0.977,0.959,0.981,0.646,0.77,1.192,0.862,0.919,1.066,0.799,0.763,0.956,0.18,0.163,0.905,NA,NA,NA,0.787,0.669,1.176,41000,23826,1.721,0.74,0.463,1.597,0.705,0.695,1.015,0.906,0.649,1.397,0.353,0.411,0.858,0.135,0.505,0.268,0.512,0.084,6.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309,0.404,0.764,0.302,0.386,0.782,0.389,0.21,1.854,0.968936026096344,0.949068546295166,1.02093362808228
1997,39,0.955,0.943,0.987,0.588,0.725,1.232,0.859,0.889,1.035,0.808,0.811,1.004,0.159,0.217,1.367,NA,NA,NA,0.824,0.708,1.164,45000,25000,1.8,0.759,0.482,1.577,0.66,0.61,1.081,0.904,0.679,1.332,0.369,0.425,0.869,0.176,0.468,0.376,0.455,0.108,4.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.41,0.732,0.291,0.294,0.991,0.409,0.296,1.38,0.95141988992691,0.933484017848969,1.01921391487122
1997,40,0.933,0.968,1.037,0.561,0.701,1.249,0.824,0.845,1.025,0.782,0.802,1.026,0.147,0.222,1.505,NA,NA,NA,0.806,0.723,1.115,36410,22900,1.59,0.741,0.506,1.464,0.627,0.618,1.015,0.878,0.67,1.309,0.412,0.374,1.102,0.154,0.507,0.304,0.434,0.119,3.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305,0.417,0.731,0.285,0.263,1.085,0.41,0.321,1.28,0.96006041765213,0.917277157306671,1.04664158821106
1997,41,0.915,0.941,1.027,0.614,0.732,1.192,0.86,0.904,1.051,0.819,0.757,0.924,0.201,0.213,1.057,NA,NA,NA,0.825,0.541,1.524,41500,25000,1.66,0.649,0.429,1.514,0.669,0.701,0.955,0.919,0.665,1.381,0.36,0.439,0.821,0.169,0.452,0.374,0.471,0.109,4.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296,0.321,0.922,0.289,0.404,0.716,0.415,0.276,1.506,0.933980524539948,0.899685680866241,1.03811872005463
1997,42,0.948,0.925,0.975,0.575,0.701,1.219,0.866,0.904,1.043,0.78,0.769,0.986,0.185,0.218,1.179,NA,NA,NA,0.791,0.679,1.164,45455,25534,1.78,0.811,0.552,1.47,0.648,0.552,1.174,0.919,0.688,1.336,0.411,0.413,0.996,0.159,0.486,0.327,0.43,0.101,4.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,0.423,0.713,0.274,0.256,1.07,0.425,0.321,1.322,0.94903153181076,0.841139078140259,1.12826943397522
1997,44,0.961,0.915,0.952,0.579,0.723,1.249,0.871,0.911,1.046,0.742,0.75,1.011,0.206,0.268,1.302,NA,NA,NA,0.777,0.447,1.738,43718,20354,2.148,0.716,0.124,5.766,0.644,0.642,1.003,0.924,0.6,1.539,0.425,0.477,0.89,0.181,0.443,0.409,0.394,0.079,4.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,0.373,0.81,0.215,0.515,0.418,0.483,0.112,4.305,0.94248378276825,0.89155250787735,1.05712652206421
1997,45,0.924,0.968,1.047,0.589,0.752,1.276,0.837,0.906,1.082,0.738,0.713,0.967,0.154,0.173,1.119,NA,NA,NA,0.772,0.61,1.266,45005,28818,1.562,0.823,0.593,1.389,0.685,0.615,1.114,0.936,0.717,1.306,0.358,0.392,0.912,0.157,0.408,0.384,0.485,0.2,2.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,0.368,0.659,0.326,0.421,0.775,0.431,0.211,2.045,0.97365802526474,0.8738694190979,1.1141916513443
1997,46,0.966,0.951,0.985,0.646,0.742,1.148,0.862,0.904,1.048,0.805,0.784,0.974,0.159,0.179,1.128,NA,NA,NA,0.803,0.69,1.163,37704,19200,1.964,0.743,0.415,1.791,0.697,0.629,1.108,0.902,0.631,1.429,0.333,0.363,0.918,0.153,0.493,0.309,0.514,0.143,3.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,0.485,0.633,0.334,0.342,0.975,0.36,0.173,2.081,0.960843980312347,0.91905677318573,1.04546749591827
